2015/12/01,18.364,19.023,18.275,18.664,11847136.0,221287983.0
2015/12/02,18.284,18.624,17.825,18.444,8379089.0,152842102.0
2015/12/03,18.085,18.774,17.885,18.644,11355432.0,209199387.0
2015/12/04,18.974,19.263,18.644,18.724,13459826.0,255310340.0
2015/12/07,19.573,19.922,19.173,19.383,16232989.0,316808371.0
2015/12/08,18.774,19.283,18.604,18.844,10505929.0,198407918.0
2015/12/09,18.684,19.822,18.584,19.423,14105983.0,273979463.0
2015/12/10,18.984,19.423,18.874,19.003,9323352.0,178626532.0
2015/12/11,18.844,19.832,18.464,19.583,16214623.0,313064154.0
2015/12/14,19.643,21.54,19.473,21.54,17330214.0,363144504.0
2015/12/15,22.169,23.447,21.869,22.758,44663074.0,1003472984.0
2015/12/16,22.419,24.246,22.349,23.637,40923773.0,960407831.0
2015/12/17,23.647,23.647,22.419,23.367,37730272.0,869968861.0
2015/12/18,22.718,23.168,22.229,22.828,27886843.0,632478633.0
2015/12/21,22.748,23.248,22.449,22.878,19419719.0,443620913.0
2015/12/22,23.248,23.427,22.389,22.678,17989167.0,411592354.0
2015/12/23,22.359,22.938,22.009,22.439,16747495.0,376006653.0
2015/12/24,22.309,22.778,22.169,22.748,12718349.0,287330760.0
2015/12/25,22.848,22.948,21.919,22.279,12668621.0,283017953.0
2015/12/28,22.049,22.269,21.081,21.17,11708790.0,255229559.0
2015/12/29,20.971,21.85,20.771,21.73,12204891.0,260991435.0
2015/12/30,21.48,21.959,21.38,21.939,8328191.0,180537861.0
2015/12/31,21.57,21.83,21.061,21.3,6258156.0,135437186.0
2016/01/04,21.17,22.469,19.573,20.202,13266547.0,286471618.0
2016/01/05,20.971,22.219,20.272,22.209,24668403.0,533614607.0
2016/01/06,21.59,24.426,21.59,23.677,37534986.0,867809066.0
2016/01/07,23.258,24.036,21.77,21.939,9906000.0,229595416.0
2016/01/08,23.148,24.136,22.309,24.136,34297029.0,810905858.0
2016/01/11,23.407,25.584,23.198,24.456,36895453.0,910446534.0
2016/01/12,22.968,23.168,22.009,22.009,24052541.0,534842907.0
2016/01/13,20.851,21.949,19.812,19.852,18443325.0,383946275.0
2016/01/14,18.674,20.172,17.985,20.062,16366226.0,313935536.0
2016/01/15,19.323,19.663,18.055,18.304,14135976.0,266141147.0
2016/01/18,17.745,19.553,17.575,19.123,12155005.0,231134018.0
2016/01/19,18.654,19.463,18.474,19.423,11587216.0,220829703.0
2016/01/20,19.223,21.28,19.033,20.531,15431258.0,309963737.0
2016/01/21,20.671,21.42,19.872,19.982,16792450.0,350398720.0
2016/01/22,19.463,20.112,18.774,20.042,11179637.0,218019281.0
2016/01/25,19.782,20.302,19.782,20.052,9199594.0,184554576.0
2016/01/26,20.092,20.781,18.275,19.463,18292341.0,361124301.0
2016/01/27,19.573,19.772,17.875,18.644,12394870.0,232401457.0
2016/01/28,18.095,18.504,16.777,16.777,10814611.0,190937230.0
